@relation 'albone-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NumericToNominal-R8-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,2-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lmerged-R21-27-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lmerged-R16-21-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,4,5,6,7-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,4,5,6,7,12-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Llarge-R3,7-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-C8-Lless-R1-5-unset-class-temporarily-weka.filters.supervised.instance.SMOTE-C2-K5-P1100.0-S1'

@attribute 0.455 numeric
@attribute 0.365 numeric
@attribute 0.095 numeric
@attribute 0.514 numeric
@attribute 0.2245 numeric
@attribute 0.101 numeric
@attribute 0.15 numeric
@attribute 15 {large,less}

@data
0.529803,0.426152,0.153028,0.894527,0.394467,0.195065,0.250221,less
0.535,0.42,0.156659,0.924097,0.352812,0.197579,0.250534,less
0.539792,0.421383,0.145,0.961466,0.424104,0.211554,0.262269,less
0.549164,0.43027,0.119399,0.914395,0.398,0.196667,0.254212,less
0.535,0.42,0.155046,0.924898,0.36271,0.197635,0.250373,less
0.534268,0.417604,0.145,0.926798,0.391182,0.188384,0.259147,less
0.534626,0.418278,0.145,0.932836,0.392667,0.189772,0.26023,less
0.533724,0.418598,0.145,0.936395,0.397464,0.191043,0.260237,less
0.537434,0.433874,0.145,0.957971,0.409307,0.205233,0.263172,less
0.530531,0.419796,0.145,0.929377,0.394265,0.191366,0.255727,less
0.199813,0.145,0.05,0.034097,0.012351,0.008,0.011349,less
0.194955,0.145,0.049772,0.037967,0.016397,0.006654,0.013255,less
0.195974,0.145,0.055618,0.03663,0.010732,0.008041,0.0113,less
0.196771,0.145,0.050268,0.034948,0.010224,0.008807,0.011862,less
0.190246,0.145,0.045682,0.034479,0.016353,0.007808,0.012565,less
0.194489,0.145,0.048554,0.033428,0.015335,0.007082,0.013609,less
0.196899,0.145,0.054465,0.032278,0.010105,0.009297,0.011499,less
0.199574,0.145,0.059592,0.033109,0.010726,0.008768,0.011071,less
0.1967,0.145,0.05,0.035201,0.01009,0.008,0.011457,less
0.191706,0.145,0.045674,0.032348,0.015334,0.007213,0.012842,less
0.193208,0.145,0.047229,0.03787,0.014102,0.007844,0.013217,less
0.48284,0.366141,0.128152,0.484124,0.187755,0.077978,0.159402,less
0.457011,0.365093,0.125,0.459947,0.163783,0.079444,0.164073,less
0.484028,0.357748,0.134167,0.471225,0.176657,0.0705,0.174129,less
0.490791,0.364452,0.121873,0.480624,0.174424,0.087137,0.170424,less
0.444349,0.360351,0.13623,0.47567,0.183254,0.0705,0.175066,less
0.498682,0.374936,0.12323,0.495479,0.18078,0.07693,0.169824,less
0.490322,0.369914,0.126703,0.454652,0.17278,0.0705,0.177266,less
0.472369,0.352755,0.130226,0.452267,0.183429,0.0705,0.178376,less
0.474144,0.367707,0.128607,0.493067,0.188387,0.091298,0.156256,less
0.465931,0.356255,0.12799,0.479829,0.193468,0.09693,0.156701,less
0.466022,0.356118,0.125,0.453399,0.164157,0.091966,0.147542,less
0.489836,0.38,0.154119,0.663241,0.22806,0.130279,0.20642,less
0.494133,0.399297,0.144953,0.661807,0.236205,0.132494,0.203887,less
0.48156,0.382409,0.14677,0.677752,0.21499,0.140365,0.218112,less
0.493504,0.38,0.148218,0.669929,0.235845,0.133536,0.212604,less
0.498322,0.38,0.150108,0.665905,0.248673,0.13421,0.207749,less
0.490211,0.38,0.1548,0.666124,0.251842,0.135724,0.210364,less
0.490579,0.397858,0.141551,0.672804,0.238088,0.130269,0.196963,less
0.48597,0.373295,0.136586,0.67828,0.168663,0.130468,0.201532,less
0.489326,0.382938,0.144023,0.649595,0.225742,0.13146,0.199013,less
0.482761,0.392234,0.144354,0.675559,0.214771,0.140009,0.228655,less
0.490717,0.385051,0.141389,0.657353,0.240331,0.132219,0.200723,less
0.476355,0.361733,0.113207,0.475088,0.159359,0.10688,0.155475,less
0.499958,0.383978,0.110118,0.495776,0.179796,0.093493,0.16989,less
0.49762,0.380039,0.108618,0.496567,0.184234,0.082042,0.169432,less
0.498471,0.368376,0.106419,0.498886,0.16407,0.108911,0.184075,less
0.491871,0.362357,0.107965,0.498037,0.1786,0.107635,0.173971,less
0.468211,0.374735,0.124605,0.494012,0.193168,0.107031,0.160534,less
0.481133,0.384845,0.119038,0.48185,0.161281,0.105617,0.161332,less
0.498275,0.375476,0.127506,0.479559,0.19922,0.109157,0.16727,less
0.495242,0.378333,0.119483,0.478755,0.179799,0.075737,0.169098,less
0.497954,0.373077,0.121915,0.49167,0.180459,0.073351,0.169183,less
0.474018,0.356535,0.123506,0.483365,0.178707,0.108646,0.166214,less
0.531963,0.417207,0.149897,0.931629,0.353153,0.190179,0.262436,less
0.560417,0.422204,0.155948,0.942962,0.362908,0.203826,0.267259,less
0.531352,0.41557,0.158861,0.921164,0.358869,0.194364,0.261269,less
0.55443,0.418247,0.152632,0.943577,0.353778,0.197155,0.274993,less
0.531498,0.415843,0.153122,0.941468,0.350931,0.198165,0.261154,less
0.556666,0.431035,0.141757,0.946536,0.382756,0.185861,0.270788,less
0.53354,0.416335,0.145,0.94175,0.390438,0.192419,0.26421,less
0.547361,0.417093,0.149746,0.942857,0.377522,0.206752,0.270417,less
0.534273,0.419628,0.160088,0.934506,0.383223,0.189316,0.263489,less
0.549536,0.421594,0.159288,0.943738,0.38231,0.202797,0.272945,less
0.567966,0.417277,0.142714,0.949337,0.380735,0.199915,0.288121,less
0.589713,0.453516,0.1645,0.904443,0.357494,0.156,0.315068,less
0.569612,0.453402,0.169952,0.903018,0.342384,0.156,0.319216,less
0.580972,0.453845,0.16,0.90697,0.346134,0.166026,0.302012,less
0.566737,0.452153,0.169006,0.903992,0.355506,0.156,0.318581,less
0.589646,0.45,0.163934,0.940437,0.368513,0.159795,0.305384,less
0.585234,0.443082,0.159027,0.898591,0.338611,0.155042,0.31794,less
0.586032,0.445077,0.154914,0.896883,0.353659,0.153546,0.316452,less
0.584277,0.45,0.162591,0.908573,0.379506,0.156943,0.308859,less
0.588818,0.454444,0.16,0.918308,0.348405,0.176185,0.304361,less
0.589612,0.45,0.167996,0.953338,0.377819,0.164363,0.300662,less
0.588345,0.45,0.162794,0.88968,0.346977,0.156416,0.277948,less
0.563485,0.425521,0.164662,0.946512,0.348802,0.227029,0.284502,less
0.554099,0.435,0.165,0.978351,0.330032,0.237893,0.299038,less
0.560219,0.434347,0.164927,0.944265,0.343397,0.2296,0.295,less
0.554357,0.435,0.165,0.981211,0.333929,0.254128,0.31805,less
0.548213,0.4257,0.15859,0.970873,0.334987,0.218792,0.292001,less
0.54276,0.422191,0.162012,0.970484,0.327529,0.22928,0.29003,less
0.542453,0.431261,0.168818,0.961998,0.344018,0.235772,0.290866,less
0.544778,0.431081,0.167423,0.954241,0.336215,0.231847,0.289407,less
0.536438,0.427011,0.166038,0.967739,0.339207,0.238217,0.29214,less
0.530812,0.429044,0.1696,0.96176,0.341978,0.232777,0.294828,less
0.563501,0.409984,0.160594,0.930576,0.339812,0.220026,0.295,less
0.609882,0.502377,0.17199,1.142591,0.432313,0.2497,0.417232,less
0.605986,0.512746,0.174184,1.140737,0.432085,0.249998,0.409387,less
0.6083,0.511664,0.172087,1.144142,0.431705,0.244623,0.415343,less
0.60612,0.504525,0.174824,1.140343,0.433165,0.236305,0.422078,less
0.611254,0.509911,0.159649,1.136136,0.426364,0.220987,0.384715,less
0.614127,0.498958,0.179698,1.165845,0.433516,0.242194,0.42304,less
0.611798,0.48214,0.171778,1.174419,0.431588,0.244819,0.423475,less
0.620599,0.496004,0.175209,1.159087,0.431798,0.226671,0.42,less
0.603563,0.509288,0.17777,1.143814,0.432186,0.234707,0.424642,less
0.620349,0.501267,0.183353,1.154166,0.433703,0.225908,0.42,less
0.609721,0.485442,0.172876,1.143927,0.43237,0.259907,0.407527,less
0.583395,0.486176,0.190615,1.311624,0.495355,0.263507,0.422383,less
0.584916,0.480352,0.192605,1.321757,0.5305,0.252178,0.443996,less
0.588369,0.463871,0.190635,1.29318,0.529321,0.266642,0.410911,less
0.584745,0.471921,0.190192,1.2928,0.48378,0.263035,0.416853,less
0.619781,0.504317,0.193228,1.31363,0.504766,0.27278,0.41,less
0.585117,0.466436,0.191362,1.307491,0.500053,0.261112,0.414832,less
0.589961,0.481336,0.192072,1.351324,0.5305,0.246497,0.458077,less
0.612231,0.48559,0.191339,1.319543,0.5305,0.25199,0.435413,less
0.582288,0.499803,0.192287,1.32379,0.543724,0.252112,0.422264,less
0.627689,0.496757,0.186439,1.307176,0.520577,0.269547,0.41,less
0.603933,0.483884,0.190906,1.317092,0.5305,0.242124,0.440087,less
0.648663,0.520129,0.183763,1.597385,0.605379,0.344895,0.513504,less
0.665238,0.536658,0.184383,1.624116,0.591596,0.347785,0.54345,less
0.666325,0.536638,0.180026,1.62577,0.554113,0.34778,0.541903,less
0.662077,0.53924,0.183723,1.623897,0.555233,0.352076,0.53263,less
0.646828,0.525392,0.176099,1.586509,0.61388,0.272027,0.489523,less
0.641455,0.531407,0.176839,1.584759,0.598152,0.339504,0.481597,less
0.651919,0.526392,0.182489,1.616215,0.618533,0.348065,0.491967,less
0.648041,0.524896,0.189914,1.577225,0.612757,0.358559,0.484851,less
0.663735,0.526497,0.184765,1.610588,0.615064,0.346074,0.478511,less
0.66889,0.533693,0.182366,1.613587,0.609988,0.345837,0.498904,less
0.651349,0.490887,0.194043,1.620292,0.621228,0.354211,0.500394,less
0.452074,0.354009,0.120014,0.429082,0.140077,0.077755,0.152119,less
0.440841,0.353824,0.127193,0.419834,0.124182,0.067807,0.180511,less
0.453197,0.354652,0.120817,0.438135,0.12339,0.077362,0.137028,less
0.447001,0.355,0.142456,0.430336,0.122157,0.08204,0.141753,less
0.448405,0.355,0.128939,0.422749,0.142179,0.084272,0.142177,less
0.426081,0.31935,0.123127,0.405482,0.113599,0.064238,0.151678,less
0.441094,0.35018,0.135185,0.417062,0.125557,0.070398,0.166617,less
0.453678,0.350976,0.122389,0.439378,0.146857,0.06968,0.154774,less
0.44062,0.355,0.12602,0.420702,0.140548,0.097393,0.140682,less
0.451115,0.350925,0.123863,0.412036,0.127917,0.090762,0.150145,less
0.449413,0.316375,0.120232,0.353307,0.114241,0.065174,0.131138,less
0.5,0.38,0.155,0.658271,0.260881,0.140781,0.207489,less
0.496844,0.388192,0.155,0.646122,0.241743,0.142306,0.205,less
0.5,0.38,0.155,0.657887,0.252058,0.139516,0.209039,less
0.495778,0.381735,0.155,0.648438,0.241173,0.137339,0.205,less
0.501875,0.383695,0.152605,0.641309,0.242486,0.136162,0.214064,less
0.493534,0.392688,0.154204,0.670295,0.214696,0.140719,0.221568,less
0.499704,0.399211,0.155,0.650899,0.241431,0.133303,0.205,less
0.489506,0.38,0.148887,0.663616,0.236264,0.135401,0.199651,less
0.493327,0.38,0.148838,0.661362,0.229461,0.131575,0.197709,less
0.48879,0.38,0.143124,0.658773,0.218917,0.140679,0.196736,less
0.485503,0.393053,0.152513,0.66605,0.218858,0.141873,0.217526,less
0.529092,0.408828,0.140248,0.811858,0.27493,0.182159,0.24517,less
0.528576,0.401269,0.165045,0.80304,0.257777,0.172006,0.241937,less
0.52242,0.40132,0.168587,0.796923,0.24301,0.170132,0.269476,less
0.521068,0.408886,0.162346,0.815018,0.266311,0.174519,0.257768,less
0.526049,0.404083,0.166687,0.799414,0.254068,0.173523,0.271283,less
0.508378,0.395745,0.156976,0.787148,0.240292,0.151551,0.24,less
0.520726,0.400943,0.167073,0.799749,0.244662,0.173993,0.262704,less
0.53,0.411543,0.131308,0.826814,0.258502,0.174408,0.260331,less
0.53,0.414816,0.142637,0.831226,0.252175,0.17376,0.256281,less
0.53,0.411281,0.145951,0.839001,0.26493,0.18407,0.240754,less
0.524609,0.406568,0.152059,0.804782,0.240566,0.147603,0.24,less
0.497307,0.409702,0.15,0.623378,0.235828,0.126098,0.192819,less
0.484567,0.370476,0.143091,0.577218,0.220647,0.134708,0.189869,less
0.482291,0.372342,0.140693,0.587365,0.217217,0.141447,0.173912,less
0.481635,0.383404,0.144736,0.577812,0.224021,0.126956,0.206091,less
0.49278,0.399676,0.153214,0.626609,0.231183,0.130569,0.190646,less
0.475209,0.383524,0.148611,0.578014,0.202068,0.126146,0.173461,less
0.493217,0.397747,0.153634,0.574031,0.233675,0.129112,0.178286,less
0.485112,0.382192,0.140441,0.590815,0.223941,0.126696,0.213184,less
0.470664,0.375082,0.145292,0.581431,0.223671,0.124161,0.184962,less
0.480382,0.388151,0.142788,0.599563,0.212404,0.133392,0.17326,less
0.475188,0.389354,0.146489,0.589964,0.203793,0.141813,0.17434,less
0.521571,0.386505,0.154568,0.795102,0.240128,0.168798,0.24,less
0.517142,0.39785,0.155406,0.803519,0.240189,0.142096,0.24,less
0.510226,0.393939,0.156114,0.804934,0.240838,0.146506,0.24,less
0.501723,0.391975,0.164014,0.789189,0.242739,0.173127,0.270289,less
0.509481,0.393854,0.153381,0.795687,0.252409,0.152551,0.263603,less
0.513192,0.391574,0.155397,0.783269,0.258711,0.14026,0.270313,less
0.525719,0.404729,0.161574,0.799583,0.240954,0.153854,0.24,less
0.502461,0.390894,0.15153,0.80886,0.25132,0.155707,0.267696,less
0.498818,0.403567,0.159128,0.804983,0.240579,0.15881,0.24,less
0.495737,0.385978,0.142271,0.75799,0.241423,0.140054,0.258313,less
0.493994,0.408452,0.160851,0.79533,0.24039,0.162511,0.24,less
0.506213,0.400466,0.178539,0.634721,0.240526,0.118691,0.239665,less
0.520156,0.392882,0.137751,0.603493,0.190853,0.13009,0.237276,less
0.518472,0.404411,0.174534,0.63888,0.218949,0.132618,0.236529,less
0.50565,0.402586,0.167945,0.637953,0.241984,0.129708,0.244116,less
0.505783,0.398757,0.157267,0.64204,0.203812,0.114569,0.223643,less
0.512761,0.398602,0.171077,0.642712,0.189088,0.119931,0.214418,less
0.51212,0.408236,0.162278,0.639099,0.180667,0.114045,0.228155,less
0.514334,0.400165,0.169897,0.639922,0.187032,0.111804,0.240405,less
0.501596,0.382294,0.156429,0.677891,0.161235,0.111777,0.239421,less
0.512573,0.396082,0.173834,0.639803,0.203931,0.113085,0.240461,less
0.515712,0.398122,0.170211,0.640544,0.194331,0.113876,0.212471,less
0.467933,0.396153,0.163971,0.816533,0.250244,0.16857,0.271987,less
0.476195,0.395568,0.165,0.813676,0.245817,0.182792,0.251482,less
0.453057,0.381418,0.161367,0.792515,0.246142,0.168576,0.249692,less
0.453089,0.385281,0.164171,0.816826,0.250663,0.182451,0.299194,less
0.503735,0.384498,0.149959,0.81655,0.254613,0.188815,0.263687,less
0.484685,0.382297,0.156697,0.808418,0.244071,0.149066,0.240736,less
0.467162,0.383684,0.167021,0.815133,0.257411,0.183256,0.267523,less
0.470464,0.388548,0.166544,0.81606,0.253002,0.188178,0.266711,less
0.489103,0.386416,0.16415,0.817128,0.250981,0.173153,0.287556,less
0.498857,0.381343,0.164998,0.816645,0.251244,0.168468,0.284081,less
0.479177,0.385165,0.163401,0.816638,0.251489,0.183331,0.261472,less
0.548904,0.415909,0.183607,0.837231,0.313827,0.171068,0.296597,less
0.525489,0.405,0.163376,0.833335,0.314058,0.18252,0.272835,less
0.535767,0.421769,0.179638,0.848736,0.316606,0.170173,0.294147,less
0.542428,0.420532,0.172573,0.858383,0.317226,0.171615,0.2969,less
0.515974,0.405,0.178953,0.845924,0.315771,0.153011,0.307382,less
0.536884,0.413823,0.170306,0.841179,0.315749,0.171132,0.295273,less
0.524027,0.405,0.170034,0.817891,0.308727,0.17471,0.275761,less
0.527296,0.405,0.172901,0.829511,0.31118,0.180517,0.28012,less
0.527273,0.405,0.154127,0.841406,0.312333,0.154988,0.301685,less
0.546941,0.432849,0.178475,0.858179,0.31544,0.170385,0.2936,less
0.528544,0.397206,0.179757,0.810313,0.304818,0.143612,0.288631,less
0.525364,0.41305,0.124961,0.875339,0.279824,0.145895,0.323744,less
0.542188,0.430767,0.142006,0.922294,0.275994,0.154445,0.363204,less
0.540182,0.435933,0.147702,0.940794,0.283801,0.154602,0.339422,less
0.541144,0.438195,0.140372,0.917612,0.268393,0.143375,0.337459,less
0.542329,0.426931,0.133832,0.884411,0.26278,0.144101,0.35167,less
0.535852,0.413128,0.127995,0.876543,0.289019,0.14286,0.355893,less
0.539012,0.444258,0.12878,0.92286,0.287669,0.147294,0.357423,less
0.548534,0.427482,0.136455,0.914381,0.263474,0.145389,0.327927,less
0.530837,0.423095,0.123899,0.901612,0.264861,0.144247,0.303646,less
0.530671,0.423579,0.121486,0.901579,0.2803,0.143397,0.294789,less
0.53698,0.43593,0.136058,0.882066,0.281326,0.150685,0.352623,less
0.162131,0.11,0.020572,0.019076,0.007236,0.0032,0.005635,less
0.165,0.115099,0.024887,0.019658,0.006916,0.004745,0.005,less
0.16239,0.11,0.022721,0.01912,0.007458,0.003089,0.005277,less
0.163358,0.11,0.023683,0.01925,0.007294,0.003661,0.005401,less
0.165,0.111082,0.01956,0.015029,0.006272,0.002526,0.005,less
0.162272,0.11,0.02339,0.018966,0.0065,0.00445,0.005,less
0.162327,0.11,0.023512,0.019269,0.007452,0.002749,0.005088,less
0.165,0.114507,0.016074,0.017049,0.005758,0.002727,0.005,less
0.163438,0.11,0.024334,0.018002,0.0065,0.004495,0.005,less
0.161743,0.112542,0.02,0.018283,0.006627,0.003616,0.005,less
0.160883,0.11,0.020003,0.01897,0.0065,0.003587,0.005,less
0.151498,0.105,0.037298,0.016262,0.00539,0.003337,0.004923,less
0.155,0.106361,0.04048,0.016879,0.005585,0.003483,0.005,less
0.159236,0.112542,0.05,0.017587,0.005413,0.003541,0.009543,less
0.155,0.10983,0.040969,0.016292,0.00549,0.003414,0.005,less
0.155,0.107848,0.042334,0.01567,0.00544,0.003057,0.005,less
0.161591,0.107805,0.049511,0.018159,0.008824,0.00396,0.007211,less
0.145317,0.105,0.037266,0.014029,0.005332,0.002841,0.00401,less
0.156139,0.116667,0.04473,0.01884,0.009366,0.003908,0.005211,less
0.155059,0.120916,0.04683,0.018969,0.00824,0.003848,0.007031,less
0.147215,0.105,0.042956,0.014694,0.005109,0.002798,0.004727,less
0.151506,0.105,0.045507,0.014597,0.005,0.0035,0.005,less
0.435094,0.32295,0.121169,0.432974,0.154598,0.098406,0.125376,less
0.430095,0.321018,0.129441,0.371165,0.154312,0.102326,0.130907,less
0.420669,0.330541,0.124098,0.404241,0.141444,0.076616,0.12247,less
0.428609,0.316754,0.113577,0.396141,0.125106,0.100517,0.1285,less
0.432233,0.343191,0.122732,0.422573,0.170484,0.085172,0.127267,less
0.438088,0.328116,0.119249,0.363728,0.117314,0.070379,0.150126,less
0.442002,0.336843,0.123929,0.44414,0.145954,0.093237,0.119725,less
0.400486,0.333334,0.120007,0.39187,0.141177,0.093255,0.124995,less
0.395815,0.315,0.110201,0.351537,0.116373,0.05774,0.125575,less
0.415577,0.346417,0.113083,0.370874,0.128579,0.082779,0.1566,less
0.412104,0.324915,0.123404,0.379587,0.131265,0.097017,0.124974,less
0.181429,0.129308,0.043492,0.028774,0.009781,0.006921,0.008592,less
0.184182,0.127679,0.041818,0.026981,0.011505,0.006649,0.009074,less
0.176177,0.125,0.035486,0.027103,0.0095,0.007623,0.008991,less
0.178098,0.125,0.037237,0.024357,0.0095,0.005879,0.008144,less
0.176508,0.125,0.035691,0.027443,0.0095,0.006649,0.008901,less
0.175921,0.125,0.035673,0.027706,0.0095,0.006801,0.008846,less
0.18,0.126347,0.04469,0.02658,0.01223,0.007169,0.008863,less
0.184596,0.129,0.038751,0.027459,0.010064,0.005709,0.008524,less
0.176068,0.125,0.03751,0.027898,0.0095,0.007328,0.008698,less
0.180645,0.125124,0.040429,0.027512,0.011964,0.005881,0.009295,less
0.175636,0.125,0.037939,0.026981,0.0095,0.007916,0.008727,less
0.153894,0.106791,0.025,0.017677,0.006374,0.005369,0.005,less
0.152153,0.107261,0.028629,0.015291,0.006059,0.003585,0.005,less
0.158841,0.102323,0.025,0.015008,0.004816,0.004144,0.005,less
0.151217,0.106426,0.025,0.015453,0.005097,0.004893,0.005966,less
0.150436,0.105511,0.025,0.017247,0.004899,0.005236,0.005,less
0.151098,0.100872,0.030404,0.015117,0.006244,0.003352,0.005,less
0.140329,0.104707,0.031812,0.014637,0.004765,0.003503,0.005,less
0.158586,0.108249,0.025,0.016806,0.005681,0.005267,0.005,less
0.15177,0.10426,0.035432,0.015304,0.004706,0.003461,0.005,less
0.153823,0.10127,0.025,0.017197,0.00735,0.004875,0.00547,less
0.14245,0.103963,0.03109,0.014381,0.005056,0.003986,0.004154,less
0.162167,0.11,0.023554,0.018487,0.0065,0.004943,0.005,less
0.164901,0.116565,0.026489,0.020418,0.006976,0.005263,0.005,less
0.16,0.117656,0.022408,0.018,0.007041,0.005073,0.005,less
0.164993,0.111068,0.017703,0.016338,0.005859,0.004326,0.005,less
0.16,0.11,0.025,0.018359,0.007419,0.005267,0.005739,less
0.160147,0.11,0.022201,0.018511,0.0065,0.003141,0.005,less
0.16,0.11,0.025,0.018266,0.006703,0.00548,0.005266,less
0.163965,0.113113,0.017926,0.017326,0.005628,0.00521,0.005,less
0.16,0.11,0.025,0.018569,0.0069,0.005442,0.005801,less
0.16,0.11,0.025,0.018103,0.007214,0.005191,0.005172,less
0.161808,0.116517,0.027379,0.019963,0.006679,0.005271,0.005,less
0.493445,0.367804,0.115271,0.49826,0.183785,0.082891,0.175517,less
0.49474,0.36697,0.121715,0.480894,0.184143,0.094841,0.190444,less
0.480283,0.353647,0.116734,0.503917,0.166051,0.093705,0.195,less
0.478325,0.332713,0.12674,0.501988,0.166967,0.100862,0.195,less
0.466698,0.355119,0.113295,0.494794,0.184623,0.106694,0.16467,less
0.445803,0.35615,0.121935,0.490369,0.162338,0.082641,0.193924,less
0.445708,0.357095,0.119132,0.504474,0.161522,0.103591,0.195,less
0.45914,0.352826,0.135622,0.487782,0.163785,0.082542,0.194399,less
0.456677,0.352117,0.122721,0.477604,0.164046,0.079456,0.193975,less
0.465235,0.353064,0.112707,0.495664,0.187203,0.104198,0.160381,less
0.497117,0.384682,0.108127,0.500029,0.162178,0.10729,0.176592,less
0.54021,0.419592,0.124246,0.866683,0.294784,0.177889,0.302354,less
0.529309,0.422374,0.124234,0.860288,0.278645,0.178883,0.285665,less
0.521331,0.4171,0.139332,0.862102,0.288385,0.158957,0.310767,less
0.54314,0.428523,0.144128,0.863848,0.308645,0.172678,0.296927,less
0.537455,0.4323,0.132103,0.861282,0.294868,0.174078,0.299405,less
0.527961,0.414902,0.122367,0.869839,0.282877,0.177185,0.302331,less
0.521576,0.423379,0.129627,0.856751,0.286074,0.168042,0.311595,less
0.510819,0.425,0.121702,0.864861,0.27831,0.164761,0.288209,less
0.542371,0.412719,0.144383,0.867802,0.291625,0.181521,0.297885,less
0.518031,0.419367,0.129645,0.863441,0.289829,0.175567,0.292092,less
0.516835,0.412166,0.136334,0.852876,0.282585,0.154456,0.292481,less
0.51548,0.404706,0.141601,0.811235,0.268718,0.177604,0.267694,less
0.515023,0.403369,0.141898,0.796107,0.263308,0.176833,0.271732,less
0.517301,0.40226,0.162586,0.815381,0.267845,0.179605,0.270086,less
0.516086,0.401022,0.162655,0.798535,0.272469,0.179355,0.267174,less
0.519779,0.403311,0.150581,0.804396,0.267149,0.178013,0.266476,less
0.515673,0.41157,0.14,0.818449,0.285927,0.200399,0.248003,less
0.521195,0.406794,0.155095,0.816413,0.273683,0.172256,0.24238,less
0.510356,0.40851,0.14,0.846843,0.276048,0.172914,0.274836,less
0.519321,0.416816,0.14,0.842801,0.276921,0.166551,0.262412,less
0.518781,0.400426,0.157274,0.803311,0.271862,0.178638,0.266902,less
0.525583,0.40703,0.14461,0.811795,0.241483,0.170173,0.253315,less
0.522599,0.411531,0.135155,0.822631,0.277767,0.183701,0.261081,less
