@relation 'yeast-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,2-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,5,9-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lless-R1,2,3,4,5,6-unset-class-temporarily-weka.filters.supervised.instance.SMOTE-C2-K5-P600.0-S1'

@attribute 0.58 numeric
@attribute 0.61 numeric
@attribute 0.47 numeric
@attribute 0.13 numeric
@attribute 0.5 numeric
@attribute 0 numeric
@attribute 0.48 numeric
@attribute 0.22 numeric
@attribute MIT {merged,less}

@data
0.680586,0.628875,0.35,0.156494,0.5,0,0.561637,0.22,less
0.405673,0.356307,0.556553,0.179025,0.5,0,0.516466,0.251362,less
0.376916,0.366023,0.468622,0.155646,0.5,0,0.513996,0.22,less
0.430658,0.359549,0.55,0.148385,0.5,0,0.523406,0.22,less
0.439916,0.320688,0.545796,0.15378,0.5,0,0.529152,0.22,less
0.402083,0.355295,0.55,0.14959,0.5,0,0.525491,0.22,less
0.427783,0.324496,0.493502,0.140258,0.5,0,0.533997,0.22,less
0.73,0.567826,0.367812,0.158799,0.5,0,0.495818,0.22,less
0.702727,0.572645,0.351248,0.159323,0.5,0,0.552378,0.22,less
0.702149,0.596112,0.353927,0.117282,0.5,0,0.551755,0.22,less
0.75994,0.59706,0.357742,0.181486,0.5,0,0.54,0.22,less
0.715,0.586776,0.345098,0.176909,0.5,0,0.533916,0.242613,less
0.728306,0.580355,0.359116,0.164837,0.5,0,0.552155,0.22,less
0.578915,0.426961,0.513263,0.099669,0.5,0,0.55,0.220945,less
0.599566,0.42128,0.510732,0.154672,0.5,0,0.522855,0.26,less
0.582461,0.352663,0.527971,0.144245,0.5,0,0.523827,0.236517,less
0.575997,0.403481,0.48771,0.150449,0.5,0,0.523551,0.225328,less
0.574985,0.380838,0.484597,0.165816,0.5,0,0.545596,0.26,less
0.587862,0.41215,0.478864,0.157229,0.5,0,0.533395,0.233126,less
0.66316,0.617317,0.543829,0.138839,0.5,0,0.54,0.22,less
0.605389,0.628365,0.536812,0.163026,0.5,0,0.500079,0.22,less
0.662895,0.634596,0.492158,0.15,0.5,0,0.532001,0.22,less
0.646278,0.58167,0.546229,0.160417,0.5,0,0.526481,0.22,less
0.712612,0.626745,0.530106,0.139432,0.5,0,0.54,0.22,less
0.512144,0.630117,0.550003,0.177696,0.5,0,0.527709,0.22,less
0.491053,0.568911,0.57208,0.136843,0.5,0,0.48993,0.22,less
0.493232,0.539248,0.577418,0.209276,0.5,0,0.483422,0.22,less
0.485234,0.537487,0.553814,0.135455,0.5,0,0.49,0.22,less
0.508957,0.585364,0.536683,0.140615,0.5,0,0.49,0.22,less
0.489174,0.534184,0.574898,0.127339,0.5,0,0.49,0.22,less
0.386896,0.560483,0.51802,0.134085,0.5,0,0.503325,0.22,less
0.684016,0.575456,0.527211,0.264732,0.5,0,0.550289,0.22,less
0.648041,0.587748,0.485365,0.206861,0.5,0,0.515073,0.22,less
0.592321,0.569445,0.508315,0.204812,0.5,0,0.544045,0.22,less
0.633533,0.589986,0.490104,0.16216,0.5,0,0.510191,0.22,less
0.604409,0.583911,0.464161,0.162177,0.5,0,0.5131,0.22,less
0.622542,0.583191,0.513198,0.197809,0.5,0,0.518577,0.22,less
0.48521,0.464808,0.506893,0.282236,0.5,0,0.476194,0.247833,less
0.461691,0.464532,0.511186,0.246462,0.5,0,0.392436,0.251018,less
0.461485,0.454718,0.510855,0.223088,0.5,0,0.399442,0.265189,less
0.471056,0.473464,0.540847,0.245646,0.5,0,0.398782,0.224146,less
0.480752,0.496676,0.525938,0.243085,0.5,0,0.409817,0.228716,less
0.46132,0.421028,0.595466,0.256533,0.5,0,0.391738,0.240698,less
0.57,0.567383,0.330909,0.158008,0.5,0,0.52,0.248808,less
0.577072,0.500111,0.32,0.133617,0.5,0,0.497697,0.240533,less
0.577784,0.484959,0.32,0.117377,0.5,0,0.495405,0.243742,less
0.572186,0.475687,0.32,0.132742,0.5,0,0.493655,0.223533,less
0.662364,0.559572,0.340612,0.175282,0.5,0,0.557783,0.231831,less
0.56192,0.52359,0.359011,0.152619,0.5,0,0.527641,0.231559,less
0.392316,0.36724,0.322291,0.162749,0.5,0,0.51,0.249801,less
0.399929,0.369086,0.432157,0.158371,0.5,0,0.51,0.279636,less
0.401648,0.377223,0.347187,0.145045,0.5,0,0.505641,0.249545,less
0.392976,0.34007,0.391168,0.178375,0.5,0,0.515801,0.269103,less
0.3924,0.358521,0.394308,0.186348,0.5,0,0.515844,0.23786,less
0.413222,0.377727,0.362934,0.123831,0.5,0,0.506924,0.232713,less
0.538909,0.484215,0.493134,0.167288,0.5,0,0.512405,0.256196,less
0.522081,0.46826,0.483062,0.195931,0.5,0,0.526938,0.227849,less
0.550314,0.461493,0.485776,0.19624,0.5,0,0.544624,0.23228,less
0.514059,0.46952,0.481735,0.195418,0.5,0,0.549054,0.242758,less
0.552805,0.485083,0.497275,0.169815,0.5,0,0.500002,0.256271,less
0.552556,0.465617,0.48984,0.186349,0.5,0,0.545356,0.227794,less
0.778148,0.732498,0.35,0.252288,0.5,0,0.481038,0.22,less
0.77995,0.730052,0.352936,0.268466,0.5,0,0.450523,0.22,less
0.78,0.70466,0.3349,0.23337,0.5,0,0.528322,0.22,less
0.78,0.702682,0.344528,0.244089,0.5,0,0.507019,0.22,less
0.7759,0.714319,0.363436,0.275429,0.5,0,0.454294,0.22,less
0.776277,0.710325,0.35,0.263483,0.5,0,0.445971,0.22,less
0.913169,0.791568,0.303861,0.345065,0.5,0,0.454543,0.22,less
0.897989,0.799762,0.313283,0.36,0.5,0,0.435337,0.22,less
0.882268,0.748362,0.302115,0.32499,0.5,0,0.52,0.277853,less
0.893242,0.78954,0.346879,0.356441,0.5,0,0.467263,0.22,less
0.892302,0.774477,0.395202,0.36,0.5,0,0.460221,0.22,less
0.968644,0.789027,0.315505,0.355445,0.5,0,0.52,0.26131,less
0.681425,0.583149,0.36,0.164842,0.5,0,0.56,0.22,less
0.71615,0.682768,0.365305,0.09439,0.5,0,0.549841,0.253092,less
0.732471,0.684182,0.361642,0.105608,0.5,0,0.505958,0.251039,less
0.680136,0.662419,0.359353,0.131812,0.5,0,0.571203,0.22,less
0.674386,0.655774,0.36,0.111228,0.5,0,0.56,0.22,less
0.698015,0.613019,0.357065,0.140664,0.5,0,0.541409,0.22,less
0.777445,0.768481,0.27,0.299404,0.5,0,0.536841,0.22,less
0.773426,0.772612,0.27,0.328755,0.5,0,0.539136,0.22,less
0.760749,0.764462,0.311798,0.331007,0.5,0,0.452687,0.22,less
0.772135,0.782213,0.294579,0.37,0.5,0,0.450134,0.22,less
0.768904,0.743263,0.304793,0.354204,0.5,0,0.49,0.275476,less
0.778819,0.776104,0.27,0.362268,0.5,0,0.516267,0.22,less
0.87121,0.786001,0.4494,0.379605,0.5,0,0.420868,0.242353,less
0.838286,0.768704,0.41,0.36,0.5,0,0.42167,0.22,less
0.830196,0.776236,0.447007,0.37897,0.5,0,0.424462,0.228766,less
0.887346,0.768626,0.403372,0.34,0.5,0,0.431066,0.22,less
0.848797,0.80978,0.438584,0.377779,0.5,0,0.41611,0.2317,less
0.809894,0.744776,0.471787,0.356906,0.5,0,0.478535,0.22,less
0.755596,0.814172,0.404221,0.337384,0.5,0,0.551887,0.232284,less
0.720318,0.821233,0.412629,0.343744,0.5,0,0.54539,0.22,less
0.72517,0.767256,0.438491,0.382134,0.5,0,0.521116,0.22,less
0.724435,0.812812,0.428765,0.359458,0.5,0,0.54055,0.22,less
0.705298,0.786466,0.381727,0.360239,0.5,0,0.54,0.22,less
0.715937,0.822416,0.426593,0.356715,0.5,0,0.540792,0.22,less
0.8,0.812533,0.410255,0.309999,0.5,0,0.561037,0.243971,less
0.8,0.796607,0.402757,0.266494,0.5,0,0.555876,0.239954,less
0.774183,0.82438,0.421837,0.305663,0.5,0,0.567623,0.231303,less
0.8,0.805909,0.400619,0.287195,0.5,0,0.551488,0.24664,less
0.8,0.827145,0.425483,0.300556,0.5,0,0.560598,0.249065,less
0.8,0.82932,0.424637,0.275615,0.5,0,0.545898,0.22593,less
0.425437,0.303401,0.443538,0.18617,0.5,0.83,0.506395,0.22,less
0.413468,0.411202,0.496787,0.214173,0.5,0.83,0.486919,0.22,less
0.40818,0.427,0.497583,0.211028,0.5,0.83,0.484134,0.22,less
0.423046,0.413616,0.469665,0.228521,0.5,0.83,0.493774,0.22,less
0.408902,0.386825,0.448213,0.240026,0.5,0.83,0.519379,0.22,less
0.48194,0.404827,0.442172,0.198225,0.5,0.83,0.506326,0.243358,less
0.673538,0.533671,0.507,0.148133,0.5,0.83,0.52,0.235465,less
0.569226,0.506215,0.474974,0.213954,0.5,0.83,0.507981,0.365004,less
0.430446,0.465816,0.432289,0.191241,0.5,0.83,0.512456,0.31583,less
0.661455,0.563434,0.467301,0.198812,0.5,0.83,0.52,0.249899,less
0.686276,0.561784,0.492625,0.136078,0.5,0.83,0.52,0.251838,less
0.442778,0.513956,0.449444,0.193316,0.5,0.83,0.484225,0.378718,less
0.803595,0.679556,0.371645,0.129549,0.5,0,0.503746,0.258323,less
0.772296,0.7,0.339441,0.140791,0.5,0,0.498163,0.256743,less
0.767936,0.685375,0.37,0.152916,0.5,0,0.519762,0.236207,less
0.747586,0.660253,0.363064,0.115079,0.5,0,0.536187,0.239773,less
0.758355,0.728751,0.352086,0.143902,0.5,0,0.545654,0.234498,less
0.721642,0.67535,0.362187,0.090718,0.5,0,0.494024,0.24116,less
0.751507,0.528519,0.515414,0.217834,0.5,0,0.380039,0.260864,less
0.69971,0.512555,0.396118,0.196403,0.5,0,0.358753,0.322874,less
0.699089,0.548206,0.465148,0.199537,0.5,0,0.361074,0.331325,less
0.735297,0.650337,0.494625,0.294899,0.5,0,0.27234,0.295846,less
0.71,0.550438,0.466167,0.277891,0.5,0,0.423985,0.30978,less
0.71,0.565749,0.452296,0.238365,0.5,0,0.375636,0.2652,less
0.766801,0.73,0.301707,0.254055,0.5,0,0.558312,0.22,less
0.762021,0.700215,0.32,0.211874,0.5,0,0.532479,0.22,less
0.75097,0.71585,0.32,0.225336,0.5,0,0.540484,0.22,less
0.746578,0.715491,0.3796,0.224465,0.5,0,0.529621,0.22,less
0.746637,0.707525,0.356228,0.218024,0.5,0,0.538725,0.22,less
0.749669,0.704748,0.360076,0.265867,0.5,0,0.53598,0.22,less
0.718255,0.551395,0.398785,0.161886,0.5,0,0.466411,0.307199,less
0.688064,0.57,0.364786,0.19,0.5,0,0.487571,0.374364,less
0.692142,0.565697,0.394764,0.19634,0.5,0,0.507009,0.271092,less
0.687602,0.57,0.378622,0.19,0.5,0,0.557958,0.316113,less
0.684596,0.57,0.380298,0.19,0.5,0,0.514603,0.376077,less
0.69329,0.57,0.385803,0.19,0.5,0,0.482749,0.333978,less
0.748926,0.73,0.354616,0.340828,0.5,0,0.489167,0.298483,less
0.75,0.714462,0.352032,0.293404,0.5,0,0.49,0.239317,less
0.728914,0.73,0.357707,0.349847,0.5,0,0.489213,0.307733,less
0.767415,0.73115,0.352068,0.325381,0.5,0,0.473375,0.238035,less
0.75642,0.750238,0.35,0.324016,0.5,0,0.442021,0.220584,less
0.755558,0.735659,0.369948,0.301895,0.5,0,0.471712,0.258718,less
0.717824,0.625773,0.417962,0.269221,0.5,0,0.450175,0.259616,less
0.701744,0.63526,0.414157,0.274954,0.5,0,0.486719,0.22,less
0.737645,0.657185,0.437314,0.282941,0.5,0,0.426515,0.22,less
0.737621,0.656366,0.396719,0.270658,0.5,0,0.452299,0.22,less
0.715021,0.687613,0.414604,0.27308,0.5,0,0.457057,0.22,less
0.739862,0.645554,0.394933,0.278651,0.5,0,0.474771,0.22,less
0.754167,0.80127,0.43499,0.247104,0.5,0,0.50841,0.22,less
0.765035,0.809497,0.432518,0.243805,0.5,0,0.513691,0.22,less
0.8,0.80256,0.43,0.249494,0.5,0,0.520504,0.22,less
0.793313,0.794257,0.43514,0.265002,0.5,0,0.51774,0.22,less
0.757254,0.80314,0.438759,0.243365,0.5,0,0.510373,0.22,less
0.808615,0.783325,0.459247,0.240134,0.5,0,0.470573,0.22,less
0.798194,0.916302,0.32,0.222923,0.5,0,0.51558,0.30509,less
0.859187,0.922936,0.335004,0.202986,0.5,0,0.511839,0.22,less
0.83028,0.889876,0.334084,0.154047,0.5,0,0.520671,0.22,less
0.817025,0.912809,0.32387,0.220898,0.5,0,0.555642,0.24283,less
0.806752,0.881334,0.374778,0.240027,0.5,0,0.548113,0.221351,less
0.803117,0.870718,0.397883,0.212609,0.5,0,0.525208,0.22,less
0.914573,0.665632,0.46803,0.230103,0.5,0,0.532864,0.22,less
0.887186,0.741288,0.535171,0.23,0.5,0,0.484632,0.22,less
0.902478,0.674054,0.496819,0.233776,0.5,0,0.53647,0.22,less
0.899757,0.66,0.512883,0.183873,0.5,0,0.515946,0.22,less
0.92,0.642966,0.476516,0.224215,0.5,0,0.533303,0.22,less
0.884075,0.670178,0.426602,0.233025,0.5,0,0.532618,0.22,less
0.795538,0.750112,0.327823,0.223063,0.5,0,0.53,0.22,less
0.833285,0.703656,0.356841,0.127455,0.5,0,0.523182,0.222143,less
0.794607,0.739514,0.329654,0.178085,0.5,0,0.531026,0.22,less
0.80228,0.776092,0.351122,0.12069,0.5,0,0.514585,0.249459,less
0.822648,0.767364,0.323215,0.207716,0.5,0,0.53,0.22,less
0.854921,0.752064,0.32669,0.17397,0.5,0,0.548611,0.22,less
0.758922,0.731468,0.414964,0.263335,0.5,0,0.437726,0.22,less
0.720505,0.732717,0.359045,0.277951,0.5,0,0.44,0.22,less
0.716053,0.729291,0.417504,0.28,0.5,0,0.437671,0.22,less
0.725671,0.737949,0.414482,0.27565,0.5,0,0.439133,0.22,less
0.775544,0.738705,0.413624,0.263228,0.5,0,0.431423,0.22,less
0.734997,0.730946,0.416799,0.27471,0.5,0,0.439983,0.22,less
0.800406,0.665357,0.486877,0.187702,0.5,0,0.490182,0.22,less
0.779569,0.722799,0.477044,0.221795,0.5,0,0.494329,0.22,less
0.8,0.756785,0.454296,0.221371,0.5,0,0.513798,0.22,less
0.81406,0.751676,0.480624,0.224665,0.5,0,0.463527,0.22,less
0.775593,0.722023,0.471215,0.242236,0.5,0,0.494796,0.22,less
0.8,0.73251,0.451737,0.230454,0.5,0,0.519627,0.22,less
0.734954,0.744916,0.44986,0.470474,0.5,0,0.52,0.22,less
0.66196,0.740261,0.441438,0.507443,0.5,0,0.52,0.22,less
0.717839,0.749096,0.441214,0.459821,0.5,0,0.52,0.22,less
0.634078,0.685748,0.372131,0.537429,0.5,0,0.517679,0.22,less
0.674361,0.724081,0.444004,0.447303,0.5,0,0.52,0.22,less
0.656344,0.660712,0.388691,0.536502,0.5,0,0.51697,0.22,less
0.798296,0.63,0.494803,0.14927,0.5,0,0.528586,0.22,less
0.815235,0.701851,0.47,0.181475,0.5,0,0.494537,0.22,less
0.83251,0.63,0.423563,0.197831,0.5,0,0.50081,0.22,less
0.804873,0.687264,0.47,0.189118,0.5,0,0.493053,0.22,less
0.839796,0.651947,0.481622,0.18,0.5,0,0.503437,0.22,less
0.844981,0.658636,0.484652,0.18,0.5,0,0.509285,0.22,less
0.766244,0.680489,0.362304,0.147396,0.5,0,0.569673,0.427688,less
0.738953,0.674029,0.378923,0.19,0.5,0,0.505008,0.406858,less
0.790348,0.685925,0.340966,0.24308,0.5,0,0.545759,0.300385,less
0.77,0.699231,0.369526,0.132928,0.5,0,0.500563,0.390998,less
0.701285,0.653169,0.350945,0.19,0.5,0,0.497407,0.418971,less
0.829744,0.694097,0.324987,0.2722,0.5,0,0.520952,0.369026,less
0.844131,0.877203,0.324371,0.361369,0.5,0,0.558859,0.363467,less
0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,less
0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,less
0.85,0.85,0.3,0.31,0.5,0,0.55,0.42,less
0.85,0.801667,0.315201,0.31,0.5,0,0.568815,0.398295,less
0.85,0.747365,0.334574,0.31,0.5,0,0.554164,0.348066,less
0.774377,0.74,0.410654,0.262611,0.5,0,0.439796,0.22,less
0.755969,0.735338,0.378278,0.285033,0.5,0,0.440038,0.22,less
0.766042,0.71566,0.37684,0.278999,0.5,0,0.489817,0.22,less
0.761614,0.749441,0.352557,0.281188,0.5,0,0.442192,0.22,less
0.778092,0.74,0.377849,0.282867,0.5,0,0.43067,0.22,less
0.766872,0.706762,0.376836,0.289607,0.5,0,0.48436,0.22,less
0.724744,0.734248,0.420844,0.394264,0.5,0,0.522987,0.22,less
0.726081,0.746518,0.387148,0.424899,0.5,0,0.534363,0.22,less
0.752683,0.746005,0.476642,0.44,0.5,0,0.496071,0.22,less
0.836079,0.742042,0.457535,0.411467,0.5,0,0.548151,0.22,less
0.748144,0.741719,0.477546,0.367449,0.5,0,0.488575,0.22,less
0.716498,0.7302,0.447091,0.406027,0.5,0,0.522686,0.22,less
0.835588,0.629636,0.401304,0.180314,0.5,0,0.538949,0.22,less
0.81723,0.625396,0.432135,0.175471,0.5,0,0.510515,0.22,less
0.77797,0.663818,0.42691,0.207404,0.5,0,0.53609,0.22,less
0.813159,0.626182,0.416553,0.189999,0.5,0,0.53,0.22,less
0.813606,0.62868,0.400404,0.196375,0.5,0,0.53,0.22,less
0.796835,0.640315,0.395733,0.200506,0.5,0,0.530286,0.22,less
0.671099,0.503757,0.369998,0.159658,0.5,0,0.555131,0.22,less
0.681009,0.57,0.343135,0.19,0.5,0,0.558778,0.2498,less
0.714625,0.579743,0.357791,0.160292,0.5,0,0.549771,0.22,less
0.687323,0.585225,0.370354,0.190718,0.5,0,0.520222,0.22,less
0.673852,0.564617,0.365841,0.213401,0.5,0,0.548286,0.22,less
0.685306,0.53813,0.377482,0.188927,0.5,0,0.55462,0.22,less
